branch,division,group_name,description,qty,total_amount
Stories Sin El Fil,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED DOUBLE SHOT TOFFEE NUT SMALL,2.0,420.42
Stories Sin El Fil,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED DOUBLE SHOT TOFFEE NUT MEDIUM,10.0,2402.4
Stories Sin El Fil,COLD BAR SECTION,MIXED COLD BEVERAGES,SIGNATURE ICED CHOCOLATE SMALL,9.0,1825.83
Stories Sin El Fil,COLD BAR SECTION,MIXED COLD BEVERAGES,SIGNATURE ICED CHOCOLATE MEDIUM,38.0,10042.04
Stories Sin El Fil,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED DOUBLE SHOT TOFFEE NUT LARGE,1.0,270.27
Stories Sin El Fil,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED TOFFEE NUT LATTE LARGE,3.0,900.9
Stories Sin El Fil,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED CLASSIC CHOC LARGE,2.0,588.59
Stories Sin El Fil,COLD BAR SECTION,MIXED COLD BEVERAGES,SIGNATURE ICED CHOCOLATE LARGE,1.0,294.29
Stories Sin El Fil,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED SPANISH LATTE SMALL,213.0,53117.12
Stories Sin El Fil,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED SPANISH LATTE MEDIUM,572.0,164900.9
Stories Sin El Fil,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED SALTED CARAMEL LATTE SMALL,8.0,1597.6
Stories Sin El Fil,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED SALTED CARAMEL LATTE MEDIUM,20.0,5285.29
Stories Sin El Fil,COLD BAR SECTION,MIXED COLD BEVERAGES,ICED SALTED CARAMEL LATTE,13.0,3903.9
Stories Sin El Fil,COLD BAR SECTION,MIXED COLD BEVERAGES,COLD BREW BOTTLE,473.0,67687.69
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,COFFEE FRAPPE SMALL,46.0,8288.29
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,COFFEE FRAPPE MEDIUM,53.0,11141.14
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,CARAMEL FRAPP SMALL,177.0,38384.38
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,CARAMEL FRAPP MEDIUM,399.0,106354.36
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,CARAMEL FRAPP LARGE,75.0,22552.55
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,COFFEE FRAPP LARGE,9.0,2162.16
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,MOCHA FRAPP SMALL,74.0,15555.56
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,MOCHA FRAPP MEDIUM,183.0,45615.62
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,MOCHA FRAPP LARGE,17.0,4834.83
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,ESPRESSO FRAPP SMALL,48.0,8648.65
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,ESPRESSO FRAPP MEDIUM,112.0,23543.54
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,ESPRESSO FRAPP LARGE,10.0,2402.4
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,VANILLA CREAM FRAPP SMALL,24.0,4834.83
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,VANILLA CREAM FRAPP MEDIUM,51.0,12882.88
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,VANILLA CREAM FRAPP LARGE,4.0,1141.14
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,WHITE MOCHA FRAPP SMALL,21.0,4414.41
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,WHITE MOCHA FRAPP MEDIUM,66.0,16426.43
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,WHITE MOCHA FRAPP LARGE,4.0,1141.14
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,WHITE MOCHA CREAM FRAPP SMALL,1.0,210.21
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,WHITE MOCHA CREAM FRAPP MEDIUM,19.0,4684.68
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,CHOCOLATE CREAM FRAPP MEDIUM,133.0,35459.46
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,CHOCOLATE CREAM FRAPP LARGE,24.0,6816.82
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,WHITE MOCHA CREAM FRAPP LARGE,4.0,1081.08
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,CHOCOLATE CREAM FRAP SMALL,72.0,15507.51
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,CARAMEL CREAM FRAPP MEDIUM,91.0,24300.3
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,CARAMEL CREAM FRAPP LARGE,8.0,2402.4
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,CARAMEL CREAM FRAPP SMALL,56.0,11561.56
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,MATCHA CREAM FRAPP SMALL,13.0,2522.52
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,MATCHA CREAM FRAPP MEDIUM,51.0,12702.7
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,MATCHA CREAM FRAPP LARGE,11.0,3093.09
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,STRAWBERRY CREAM FRAPP SMALL,103.0,17357.36
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,STRAWBERRY CREAM FRAPP MEDIUM,159.0,42420.42
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,STRAWBERRY CREAM FRAPP LARGE,23.0,6606.61
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,VANILLA FRAP SMALL,12.0,2522.52
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,VANILLA FRAPP MEDIUM,23.0,5945.95
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,VANILLA FRAPP LARGE,2.0,540.54
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,HAZELNUT FRAPP SMALL,2.0,420.42
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,HAZELNUT FRAPP MEDIUM,9.0,2162.16
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,HAZELNUT FRAPP LARGE,3.0,810.81
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,TOFFEENUT FRAP SMALL,2.0,480.48
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,TOFFEENUT FRAP MEDIUM,22.0,5945.95
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,TOFFEENUT CREAM FRAP SMALL,5.0,1201.2
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,TOFFEENUT CREAM FRAP MEDIUM,12.0,3243.24
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,TOFFEENUT CREAM FRAP LARGE,1.0,300.3
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,TOFFEENUT FRAP LARGE,2.0,600.6
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,SALTED CARAMEL FRAPPE SMALL,15.0,3363.36
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,SALTED CARAMEL CREAM FRAPPE SMALL,6.0,1441.44
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,SALTED CARAMEL CREAM FRAPPE MEDIUM,8.0,2162.16
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,SALTED CARAMEL CREAM FRAPPE LARGE,2.0,600.6
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,SALTED CARAMEL FRAPPE MEDIUM,27.0,7297.3
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,SALTED CARAMEL FRAPPE LARGE,7.0,2102.1
Stories Sin El Fil,COLD BAR SECTION,BLENDED BRINKS,STRAWBERRY SHAKE,6.0,1981.98
Stories Sin El Fil,COLD BAR SECTION,ICE TEA,ICED PEACH TEA SMALL,185.0,9459.46
Stories Sin El Fil,COLD BAR SECTION,ICE TEA,ICED PEACH TEA MEDIUM,124.0,29789.79
Stories Sin El Fil,COLD BAR SECTION,ICE TEA,ICED LEMON TEA LARGE,1.0,270.27
Stories Sin El Fil,COLD BAR SECTION,ICE TEA,ICED PEACH TEA LARGE,20.0,5405.41
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD CARAMEL SMALL,329.0,5495.5
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD VANILLA SMALL,221.0,6306.31
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD HAZELNUT SMALL,44.0,1231.23
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD CARAMEL MEDIUM,434.0,13033.03
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD VANILLA MEDIUM,402.0,12072.07
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD HAZELNUT MEDIUM,61.0,1831.83
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD SHOT,980.0,37501.5
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD WHIPPED CREAM,80.0,2402.4
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD MOCHA SMALL,6.0,150.15
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD WHITE MOCHA SMALL,413.0,3963.96
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD CARAMEL DRIZZLE,46.0,1381.38
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD CHOCOLATE DRIZZLE,28.0,840.84
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD CARAMEL LARGE,57.0,1711.71
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD VANILLA LARGE,120.0,3603.6
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD HAZELNUT LARGE,13.0,390.39
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD CARAMEL SF MEDIUM,337.0,10120.12
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD CARAMEL SF LARGE,37.0,1111.11
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD VANILLA SF SMALL,346.0,10060.06
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD VANILLA SF MEDIUM,787.0,23633.64
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD VANILLA SF LARGE,109.0,3273.27
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD CARAMEL SF SMALL,169.0,4984.99
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD YIRGACHEFFE SHOT,22.0,1171.17
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,REPLACE 1 SHOT YIRGACHEFFE,121.0,7267.27
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,REPLACE 2 SHOT YIRGACHEFFE,290.0,17417.42
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,REPLACE 3 SHOT YIRGACHEFFE,77.0,4624.62
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,NO WHIPPED CREAM,2.0,0.0
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD WHITE MOCHA MEDIUM,237.0,7117.12
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD WHITE MOCHA LARGE,35.0,1051.05
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,1 SHOT DECAFE,300.0,0.0
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,2 SHOT DECAFE,410.0,0.0
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,3 SHOT DECAFE,95.0,0.0
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD MOCHA LARGE,2.0,60.06
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD MOCHA MEDIUM,12.0,360.36
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,STRAWBERRY DRIZZLE TOPPING,29.0,870.87
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD TOFFEE NUT SMALL,3.0,0.0
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD TOFFEE NUT MEDIUM,1.0,30.03
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD MATCHA MEDIUM,1.0,54.05
Stories Sin El Fil,COLD BAR SECTION,ADD SYRUP,ADD MATCHA LARGE,1.0,60.06
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE ALMOND SMALL,179.0,16126.13
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE ALMOND MEDIUM,330.0,39639.64
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE COCONUT SMALL,157.0,14144.14
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE COCONUT MEDIUM,244.0,26036.04
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE SKIMMED MILK SMALL,651.0,0.0
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE SKIMMED MILK MEDIUM,1186.0,0.0
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE LACTOSE FREE SMALL,469.0,0.0
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE LACTOSE FREE MEDIUM,623.0,0.0
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE OAT MEDIUM,110.0,13213.21
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE OAT SMALL,73.0,6576.58
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE SOYA SMALL,13.0,1171.17
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE SOYA MEDIUM,16.0,1921.92
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE ALMOND SMALL,12.0,1081.08
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE ALMOND MEDIUM,47.0,5645.65
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE ALMOND LARGE,31.0,4654.65
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE COCONUT LARGE,28.0,3483.48
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE LACTOSE FREE LARGE,53.0,0.0
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE SKIMMED MILK LARGE,130.0,0.0
Stories Sin El Fil,COLD BAR SECTION,REPLACE,REPLACE SUGAR FREE OAT LARGE,6.0,900.9
Stories Sin El Fil,COLD BAR SECTION,REPLACE,ADD FULL FAT MILK,82.0,0.0
Stories Sin El Fil,COLD BAR SECTION,REPLACE,ADD SKIMMED MILK,70.0,0.0
Stories Sin El Fil,GRAB&GO BEVERAGES,SOFT DRINKS,WATER,6298.0,264780.77
Stories Sin El Fil,GRAB&GO BEVERAGES,SOFT DRINKS,ORANGE JUICE,242.0,40696.7
Stories Sin El Fil,GRAB&GO BEVERAGES,SOFT DRINKS,LEMON JUICE,8.0,1345.35
Stories Sin El Fil,GRAB&GO BEVERAGES,SOFT DRINKS,MAWARDI JUICE,37.0,6222.22
Stories Sin El Fil,GRAB&GO BEVERAGES,SOFT DRINKS,APPLE JUICE,42.0,7063.06
Stories Sin El Fil,GRAB&GO BEVERAGES,SOFT DRINKS,POMEGRANATE JUICE,83.0,13957.96
Stories Sin El Fil,GRAB&GO BEVERAGES,SOFT DRINKS,SAN BENEDETTO CLEMENTINE 330ML/24,188.0,31615.62
Stories Sin El Fil,GRAB&GO BEVERAGES,SOFT DRINKS,SAN BENEDETTO GLASS 250ML/24,108.0,14918.92
Stories Sin El Fil,GRAB&GO BEVERAGES,SOFT DRINKS,SAN BENEDETTO LEMON 330ML/24,201.0,33801.8
Stories Sin El Fil,GRAB&GO BEVERAGES,SOFT DRINKS,RIM SPARKLING WATER-250 ML,628.0,45270.27
Stories Sin El Fil,COFFEE PASTRY,COFFEE PASTRY,DOUBLE CHOCOLATE MUFFIN,141.0,27945.95
Stories Sin El Fil,COFFEE PASTRY,COFFEE PASTRY,ORANGE CAKE,146.0,39459.46
Stories Sin El Fil,COFFEE PASTRY,COFFEE PASTRY,RED VELVET CAKE,91.0,27327.33
Stories Sin El Fil,COFFEE PASTRY,COFFEE PASTRY,BROWNIES CAKE,387.0,58108.11
Stories Sin El Fil,COFFEE PASTRY,COFFEE PASTRY,LAZY CAKE,272.0,89849.85
Stories Sin El Fil,COFFEE PASTRY,COFFEE PASTRY,BLUEBERRY CHEESE CAKE,87.0,33963.96
Stories Sin El Fil,COFFEE PASTRY,COFFEE PASTRY,FRAMBOISE CHEESE CAKE,57.0,22252.25
Stories Sin El Fil,COFFEE PASTRY,COFFEE PASTRY,LOTUS CHEESE CAKE,73.0,28498.5
Stories Sin El Fil,COFFEE PASTRY,COFFEE PASTRY,CHOCOLATE MUFFIN,2.0,360.36
Stories Sin El Fil,COFFEE PASTRY,COFFEE PASTRY,CARROT CAKE,107.0,28918.92
Stories Sin El Fil,COFFEE PASTRY,COFFEE PASTRY,BLUEBERRY MUFFIN,85.0,16846.85
Stories Sin El Fil,COFFEE PASTRY,COFFEE PASTRY,APRICOT SABLE,76.0,18258.26
Stories Sin El Fil,COFFEE PASTRY,COFFEE PASTRY,CHOCOLATE SABLE,112.0,26906.91
Stories Sin El Fil,COFFEE PASTRY,COFFEE PASTRY,RED VELVET MUFFIN_,33.0,6540.54
Stories Sin El Fil,CROISSANT,CROISSANT,CHEESE CROISSANT,380.0,79879.88
Stories Sin El Fil,CROISSANT,CROISSANT,THYME CROISSANT,175.0,31531.53
Stories Sin El Fil,CROISSANT,CROISSANT,PLAIN CROISSANT,81.0,14594.59
Stories Sin El Fil,CROISSANT,CROISSANT,CHOCOLATE CROISSANT,262.0,55075.08
Stories Sin El Fil,CROISSANT,CROISSANT,ALMOND CROISSANT,103.0,22888.89
Stories Sin El Fil,COOKIES,COOKIES,NY STYLE COOKIE - CHOCOLATE CHIP WALNUT,249.0,74774.77
Stories Sin El Fil,COOKIES,COOKIES,NY STYLE COOKIE - DOUBLE CHOCOLATE,112.0,33633.63
Stories Sin El Fil,COOKIES,COOKIES,GINGERBREAD COOKIES,1.0,300.3
Stories Sin El Fil,FRENCH PASTRY,FRENCH PASTRY,FONDANT AU CHOCOLAT,134.0,48288.29
Stories Sin El Fil,FRENCH PASTRY,FRENCH PASTRY,ECLAIR ORIGINAL,91.0,24594.59
Stories Sin El Fil,FRENCH PASTRY,FRENCH PASTRY,ECLAIR CHOCOLAT,75.0,20270.27
Stories Sin El Fil,FRENCH PASTRY,FRENCH PASTRY,CHRISTMAS ORIGINAL ECLAIR,35.0,10900.9
Stories Sin El Fil,FRENCH PASTRY,FRENCH PASTRY,ECLAIR CARAMEL,2.0,540.54
Stories Sin El Fil,FRENCH PASTRY,FRENCH PASTRY,MACARONS,62.0,16756.76
Stories Sin El Fil,FRENCH PASTRY,FRENCH PASTRY,CHOCOLATE SALTED CAKE,85.0,28078.08
Stories Sin El Fil,FRENCH PASTRY,FRENCH PASTRY,ECLAIR COFFEE,44.0,11891.89
Stories Sin El Fil,FRENCH PASTRY,FRENCH PASTRY,CHRISTMAS PISTACHIO ECLAIR,13.0,4684.68
Stories Sin El Fil,FROZEN YOGHURT,COMBO TOPPINGS,GUMMY BEARS COMBO,577.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,COMBO TOPPINGS,GRANOLLA COMBO,715.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,COMBO TOPPINGS,WAFER ROLL COMBO,482.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,COMBO TOPPINGS,MARSHMALLOW COMBO,652.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,COMBO TOPPINGS,BROWNIES COMBO,1257.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,COMBO TOPPINGS,LOTUS BISCUIT COMBO,829.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,COMBO TOPPINGS,CHOCOLATE CHIPS COMBO,618.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,COMBO TOPPINGS,OREO COMBO,691.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,COMBO TOPPINGS,SPRINKLES COMBO,222.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,COMBO TOPPINGS,MIXED NUTS COMBO,591.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,COMBO TOPPINGS,OATS COMBO,28.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,COMBO TOPPINGS,STRAWBERRY COMBO,3439.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,COMBO TOPPINGS,PINEAPPLE COMBO,1263.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,COMBO TOPPINGS,MANGO COMBO,2333.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,COMBO TOPPINGS,HONEY COMBO,150.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,COMBO TOPPINGS,BLUEBERRIES COMBO,2727.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,TOPPINGS,GRANOLLA,20.0,1201.2
Stories Sin El Fil,FROZEN YOGHURT,TOPPINGS,WAFER ROLL,8.0,480.48
Stories Sin El Fil,FROZEN YOGHURT,TOPPINGS,MARSHMALLOW,144.0,8648.65
Stories Sin El Fil,FROZEN YOGHURT,TOPPINGS,BROWNIES,11.0,660.66
Stories Sin El Fil,FROZEN YOGHURT,TOPPINGS,LOTUS BISCUITS,28.0,1681.68
Stories Sin El Fil,FROZEN YOGHURT,TOPPINGS,OREO,40.0,2402.4
Stories Sin El Fil,FROZEN YOGHURT,TOPPINGS,SPRINKLES,16.0,960.96
Stories Sin El Fil,FROZEN YOGHURT,TOPPINGS,CHOCOLATE CHIPS,67.0,4828.83
Stories Sin El Fil,FROZEN YOGHURT,TOPPINGS,MIXED NUTS,21.0,1261.26
Stories Sin El Fil,FROZEN YOGHURT,TOPPINGS,GUMMY BEARS,7.0,420.42
Stories Sin El Fil,FROZEN YOGHURT,TOPPINGS,STRAWBERRY,88.5,6378.38
Stories Sin El Fil,FROZEN YOGHURT,TOPPINGS,PINEAPPLE,48.0,3111.11
Stories Sin El Fil,FROZEN YOGHURT,TOPPINGS,MANGO,56.5,4072.07
Stories Sin El Fil,FROZEN YOGHURT,TOPPINGS,HONEY,116.0,8360.36
Stories Sin El Fil,FROZEN YOGHURT,TOPPINGS,BLUEBERRIES,105.0,7567.57
Stories Sin El Fil,FROZEN YOGHURT,LUXURY TOPPINGS,PISTACHIO CRUNCH,260.0,26546.55
Stories Sin El Fil,FROZEN YOGHURT,LUXURY TOPPINGS,CHOCOLATE QUELLA CRUNCH,515.0,52582.58
Stories Sin El Fil,FROZEN YOGHURT,LUXURY TOPPINGS,CHOCOLATE CRUNCH,50.0,5105.1
Stories Sin El Fil,FROZEN YOGHURT,LUXURY TOPPINGS,CHOCOLATE QUELLA,170.0,17357.36
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT SMALL,22.0,6606.61
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT MEDIUM,6.0,1981.98
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO SMALL,1234.5,424870.87
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO MEDIUM,384.5,150105.11
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO X-LARGE,24.5,12507.51
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT SMALL,17.0,5105.11
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT MEDIUM,6.5,2147.15
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT X-LARGE,2.5,1126.13
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT COMBO SMALL,777.0,259033.03
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT COMBO MEDIUM,235.0,91741.74
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,CHOCOLATE YOGHURT COMBO X-LARGE,16.0,8168.17
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT SMALL,15.0,4504.5
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT COMBO SMALL,720.0,249288.29
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT MEDIUM,4.0,1321.32
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT COMBO MEDIUM,323.5,126291.29
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT X-LARGE,1.5,675.68
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,MANGO YOGHURT COMBO X-LARGE,22.0,11231.23
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,POMEGRANATE YOGHURT COMBO SMALL,0.5,177.18
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP MANGO,122.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP CHOCOLATE,130.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP OREO,1.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP ORIGINAL YOUGHURT,126.0,0.0
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT SMALL,10.0,3003.0
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT COMBO SMALL,642.0,223066.07
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT MEDIUM,2.5,825.83
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT COMBO MEDIUM,294.5,114969.97
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT X-LARGE,2.0,900.9
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,BLUEBERRY YOGHURT COMBO X-LARGE,40.5,20675.68
Stories Sin El Fil,FROZEN YOGHURT,FROZEN YOGHURT,TASTING CUP BLUEBERRY,104.0,0.0
Stories Sin El Fil,SALADS BAR,SALADS BAR,SALAD BAR 1 VISIT,611.0,440360.36
Stories Sin El Fil,PLAT DE JOUR,PLAT DU JOUR,KIBBEB B LABAN,15.0,9459.46
Stories Sin El Fil,PLAT DE JOUR,PLAT DU JOUR,FREEKEH WITH CHICKEN,23.0,14504.5
Stories Sin El Fil,PLAT DE JOUR,PLAT DU JOUR,LASAGNA,34.0,21441.44
Stories Sin El Fil,PLAT DE JOUR,PLAT DU JOUR,ORIENTAL RICE,35.0,22072.07
Stories Sin El Fil,PLAT DE JOUR,PLAT DU JOUR,SHAKRIYEH,14.0,8828.83
