branch,service_type,category,section,product_desc,qty,revenue,total_cost,total_profit,cost_pct,profit_pct
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ADD PROTEIN POWDER,5.0,450.45,185.44,265.01,41.17,58.83
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ADD SHOT,2794.0,91861.86,24756.24,67105.62,26.95,73.05
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ADD SKIMMED MILK,8.0,0.0,26.85,-26.85,0.0,100.0
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ADD TOFFEE NUT MEDIUM,10.0,300.3,159.62,140.68,53.15,46.85
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ADD TOFFEE NUT SMALL,4.0,120.12,47.89,72.23,39.87,60.13
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ADD VANILLA LARGE,488.0,14654.66,5592.38,9062.28,38.16,61.84
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ADD VANILLA MEDIUM,1283.0,38528.53,10024.71,28503.82,26.02,73.98
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ADD VANILLA SF LARGE,190.0,5705.7,2743.47,2962.23,48.08,51.92
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ADD VANILLA SF MEDIUM,852.0,25585.59,8387.94,17197.65,32.78,67.22
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ADD VANILLA SF SMALL,516.0,15225.23,3386.68,11838.55,22.24,77.76
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ADD VANILLA SMALL,845.5,23978.99,4404.21,19574.78,18.37,81.63
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ADD WHIPPED CREAM,250.0,7507.5,2215.12,5292.38,29.51,70.49
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ADD WHITE MOCHA LARGE,150.0,4504.5,1288.8,3215.7,28.61,71.39
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ADD WHITE MOCHA MEDIUM,1413.0,42432.43,9105.37,33327.06,21.46,78.54
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ADD WHITE MOCHA SMALL,1288.5,24369.38,5535.4,18833.98,22.71,77.29
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ADD YIRGACHEFFE SHOT,120.0,5255.26,1145.6,4109.66,21.8,78.2
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,BLUE NADE,544.0,143759.76,36615.74,107144.02,25.47,74.53
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,CARAMEL CREAM FRAPP LARGE,121.0,36336.33,7764.29,28572.04,21.37,78.63
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,CARAMEL CREAM FRAPP MEDIUM,860.0,228426.43,36538.93,191887.5,16.0,84.0
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,CARAMEL CREAM FRAPP SMALL,717.0,142942.95,23307.27,119635.68,16.31,83.69
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,CARAMEL FRAPP LARGE,680.0,204204.21,48713.83,155490.38,23.86,76.14
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,CARAMEL FRAPP MEDIUM,3465.0,919327.34,246067.85,673259.49,26.77,73.23
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,CARAMEL FRAPP SMALL,1610.0,348342.34,90761.04,257581.3,26.06,73.94
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,CHOCOLATE CREAM FRAP SMALL,577.0,122660.66,29811.1,92849.56,24.3,75.7
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,CHOCOLATE CREAM FRAPP LARGE,121.0,33183.18,8607.15,24576.03,25.94,74.06
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,CHOCOLATE CREAM FRAPP MEDIUM,935.0,248060.06,64358.52,183701.54,25.94,74.06
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,COFFEE FRAPP LARGE,73.0,17537.54,4414.18,13123.36,25.17,74.83
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,COFFEE FRAPPE MEDIUM,306.0,64324.33,17799.22,46525.11,27.67,72.33
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,COFFEE FRAPPE SMALL,163.0,27747.75,7792.72,19955.03,28.08,71.92
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,COLD BREW BOTTLE,445.0,53603.61,18976.51,34627.1,35.4,64.6
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,DOUBLE SHOT SHAKEN LARGE,123.0,32504.5,9007.68,23496.82,27.71,72.29
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,DOUBLE SHOT SHAKEN MEDIUM,1026.0,234162.16,52590.25,181571.91,22.46,77.54
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,DOUBLE SHOT SHAKEN SMALL,760.0,80468.47,24305.87,56162.6,30.21,69.79
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ESPRESSO FRAPP LARGE,36.0,8648.64,2495.83,6152.81,28.86,71.14
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ESPRESSO FRAPP MEDIUM,184.0,38678.68,10332.27,28346.41,26.71,73.29
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ESPRESSO FRAPP SMALL,101.0,18018.02,4625.23,13392.79,25.67,74.33
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,HAZELNUT FRAPP LARGE,12.0,3273.27,843.76,2429.51,25.78,74.22
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,HAZELNUT FRAPP MEDIUM,88.0,21141.14,5985.09,15156.05,28.31,71.69
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,HAZELNUT FRAPP SMALL,35.0,7357.36,1903.0,5454.36,25.87,74.13
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED AMERICANO LARGE,129.0,34090.09,6342.17,27747.92,18.6,81.4
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED AMERICANO MEDIUM,488.0,111375.38,17315.39,94059.99,15.55,84.45
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED AMERICANO SMALL,430.0,78414.42,9498.37,68916.05,12.11,87.89
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED CARAMEL MACCHIATO LARGE,185.0,54444.44,10793.14,43651.3,19.82,80.18
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED CARAMEL MACCHIATO MEDIUM,1076.0,284348.35,54608.37,229739.98,19.2,80.8
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED CARAMEL MACCHIATO SMALL,501.0,98822.82,16125.12,82697.7,16.32,83.68
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED CLASSIC CHOC LARGE,34.0,10006.01,2074.78,7931.23,20.74,79.26
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED CLASSIC CHOC MEDIUM,157.0,41489.49,7146.49,34343.0,17.22,82.78
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED CLASSIC CHOC SMALL,153.0,32636.63,5924.42,26712.21,18.15,81.85
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED DOUBLE SHOT TOFFEE NUT MEDIUM,2.0,480.48,141.0,339.48,29.35,70.65
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED DOUBLE SHOT TOFFEE NUT SMALL,1.0,210.21,47.23,162.98,22.47,77.53
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED LATTE LARGE,438.0,115747.75,20696.41,95051.34,17.88,82.12
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED LATTE MEDIUM,2164.0,493885.88,88721.0,405164.88,17.96,82.04
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED LATTE SMALL,1157.0,217423.43,28519.9,188903.53,13.12,86.88
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED MATCHA LATTE LARGE,340.0,89849.86,27233.52,62616.34,30.31,69.69
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED MATCHA LATTE MEDIUM,987.0,225261.26,63698.13,161563.13,28.28,71.72
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED MATCHA LATTE SMALL,503.0,93549.55,23000.74,70548.81,24.59,75.41
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED MOCHA LARGE,90.0,26486.49,5670.79,20815.7,21.41,78.59
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED MOCHA MEDIUM,492.0,130018.01,25985.54,104032.47,19.99,80.01
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED MOCHA SMALL,230.0,49069.07,7481.49,41587.58,15.25,84.75
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED PEACH TEA MEDIUM,416.0,99939.94,19787.03,80152.91,19.8,80.2
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED PEACH TEA SMALL,384.0,43303.3,13602.99,29700.31,31.41,68.59
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED PEACH TEA LARGE,99.0,26756.76,6064.46,20692.3,22.67,77.33
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED SALTED CARAMEL LATTE LARGE,39.0,11711.71,2871.62,8840.09,24.52,75.48
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED SALTED CARAMEL LATTE MEDIUM,190.0,50210.21,11747.48,38462.73,23.4,76.6
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED SALTED CARAMEL LATTE SMALL,105.0,21453.45,4163.82,17289.63,19.41,80.59
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED SPANISH LATTE MEDIUM,1225.0,353153.15,68271.58,284881.57,19.33,80.67
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED SPANISH LATTE SMALL,624.0,144288.29,21981.9,122306.39,15.23,84.77
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED TOFFEE NUT LATTE LARGE,7.0,2102.11,544.99,1557.12,25.93,74.07
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED TOFFEE NUT LATTE MEDIUM,76.0,20528.53,5062.63,15465.9,24.66,75.34
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED TOFFEE NUT LATTE SMALL,15.0,3363.36,679.15,2684.21,20.19,79.81
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED WHITE MOCHA LARGE,362.0,106534.53,18757.6,87776.93,17.61,82.39
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED WHITE MOCHA MEDIUM,1174.0,310246.25,52151.42,258094.83,16.81,83.19
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,ICED WHITE MOCHA SMALL,641.0,122786.79,17263.49,105523.3,14.06,85.94
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,MATCHA CREAM FRAPP SMALL,168.0,34474.48,8713.39,25761.09,25.27,74.73
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,MATCHA CREAM FRAPP LARGE,60.0,16426.42,4530.25,11896.17,27.58,72.42
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,MATCHA CREAM FRAPP MEDIUM,320.0,78348.35,21935.8,56412.55,28.0,72.0
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,MOCHA FRAPP LARGE,230.0,63033.03,17320.47,45712.56,27.48,72.52
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,MOCHA FRAPP MEDIUM,1039.0,268666.67,75852.76,192813.91,28.23,71.77
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,MOCHA FRAPP SMALL,502.0,104054.06,28965.49,75088.57,27.84,72.16
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,NO WHIPPED CREAM,244.0,0.0,-2161.96,2161.96,0.0,100.0
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE 1 SHOT YIRGACHEFFE,187.0,11231.23,351.47,10879.76,3.13,96.87
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE 2 SHOT YIRGACHEFFE,474.0,28468.47,1781.77,26686.7,6.26,93.74
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE 3 SHOT YIRGACHEFFE,115.0,6906.91,648.43,6258.48,9.39,90.61
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE ALMOND LARGE,96.0,14414.41,5370.0,9044.41,37.25,62.75
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE ALMOND MEDIUM,353.0,42402.4,15357.95,27044.45,36.22,63.78
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE ALMOND SMALL,243.5,21936.94,7567.1,14369.84,34.49,65.51
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE COCONUT LARGE,69.0,6636.64,3985.05,2651.59,60.05,39.95
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE COCONUT MEDIUM,275.5,26711.71,12375.47,14336.24,46.33,53.67
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE COCONUT SMALL,182.0,16396.4,5839.61,10556.79,35.62,64.38
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE LACTOSE FREE LARGE,160.0,0.0,2685.0,-2685.0,0.0,100.0
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE LACTOSE FREE MEDIUM,1074.0,0.0,14017.94,-14017.94,0.0,100.0
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE LACTOSE FREE SMALL,723.0,0.0,6740.47,-6740.47,0.0,100.0
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SKIMMED MILK LARGE,256.0,0.0,0.0,0.0,0.0,100.0
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SKIMMED MILK MEDIUM,1128.0,0.0,0.0,0.0,0.0,100.0
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SKIMMED MILK SMALL,874.0,0.0,0.0,0.0,0.0,100.0
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SUGAR FREE ALMOND LARGE,38.0,5705.71,2108.62,3597.09,36.96,63.04
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SUGAR FREE ALMOND MEDIUM,149.5,17957.95,5530.5,12427.45,30.8,69.2
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SUGAR FREE ALMOND SMALL,125.0,11261.26,3853.47,7407.79,34.22,65.78
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SUGAR FREE OAT LARGE,21.0,3153.15,1057.22,2095.93,33.53,66.47
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SUGAR FREE OAT MEDIUM,156.0,18738.74,5235.75,13502.99,27.94,72.06
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SUGAR FREE OAT SMALL,99.0,8918.92,2768.91,6150.01,31.05,68.95
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SUGAR FREE SOYA LARGE,25.0,3753.76,1174.69,2579.07,31.29,68.71
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SUGAR FREE SOYA MEDIUM,28.0,3363.36,877.1,2486.26,26.08,73.92
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,REPLACE SUGAR FREE SOYA SMALL,22.0,1981.98,574.29,1407.69,28.98,71.02
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,SALTED CARAMEL CREAM FRAPPE LARGE,6.0,1801.8,539.95,1261.85,29.97,70.03
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,SALTED CARAMEL CREAM FRAPPE MEDIUM,54.0,14594.6,4239.56,10355.04,29.05,70.95
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,SALTED CARAMEL CREAM FRAPPE SMALL,33.0,6726.73,2066.62,4660.11,30.72,69.28
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,SALTED CARAMEL FRAPPE LARGE,27.0,8108.1,2908.25,5199.85,35.87,64.13
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,SALTED CARAMEL FRAPPE MEDIUM,205.0,55405.4,19727.42,35677.98,35.61,64.39
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,SALTED CARAMEL FRAPPE SMALL,91.0,17777.77,6505.15,11272.62,36.59,63.41
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,SIGNATURE ICED CHOCOLATE LARGE,20.0,5885.88,2107.66,3778.22,35.81,64.19
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,SIGNATURE ICED CHOCOLATE MEDIUM,160.0,42282.28,13970.5,28311.78,33.04,66.96
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,SIGNATURE ICED CHOCOLATE SMALL,134.0,24420.42,8893.92,15526.5,36.42,63.58
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,STRAWBERRY CREAM FRAPP LARGE,182.0,49669.67,13417.82,36251.85,27.01,72.99
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,STRAWBERRY CREAM FRAPP MEDIUM,992.0,263279.29,70852.05,192427.24,26.91,73.09
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,STRAWBERRY CREAM FRAPP SMALL,908.0,162966.96,48623.3,114343.66,29.84,70.16
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,STRAWBERRY DRIZZLE TOPPING,81.0,2432.43,610.48,1821.95,25.1,74.9
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,STRAWBERRY SHAKE,6.0,1981.98,907.17,1074.81,45.77,54.23
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,TOFFEENUT CREAM FRAP LARGE,3.0,900.9,224.22,676.68,24.89,75.11
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,TOFFEENUT CREAM FRAP MEDIUM,19.0,5135.14,1281.58,3853.56,24.96,75.04
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,TOFFEENUT CREAM FRAP SMALL,16.0,3843.84,803.88,3039.96,20.91,79.09
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,TOFFEENUT FRAP LARGE,6.0,1801.8,493.26,1308.54,27.38,72.62
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,TOFFEENUT FRAP MEDIUM,55.0,14864.87,4120.7,10744.17,27.72,72.28
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,TOFFEENUT FRAP SMALL,22.0,5285.29,1310.64,3974.65,24.8,75.2
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,VANILLA CREAM FRAPP LARGE,76.0,20780.78,4621.67,16159.11,22.24,77.76
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,VANILLA CREAM FRAPP MEDIUM,402.0,99279.28,23521.27,75758.01,23.69,76.31
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,VANILLA CREAM FRAPP SMALL,278.0,47927.93,12144.49,35783.44,25.34,74.66
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,VANILLA FRAP SMALL,109.0,22912.91,5778.86,17134.05,25.22,74.78
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,VANILLA FRAPP LARGE,34.0,9399.4,2321.58,7077.82,24.7,75.3
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,VANILLA FRAPP MEDIUM,238.0,58588.59,15703.45,42885.14,26.8,73.2
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,WHITE MOCHA CREAM FRAPP LARGE,26.0,7117.12,1545.49,5571.63,21.72,78.28
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,WHITE MOCHA CREAM FRAPP MEDIUM,122.0,29729.73,6971.22,22758.51,23.45,76.55
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,WHITE MOCHA CREAM FRAPP SMALL,48.0,9249.25,2053.07,7196.18,22.2,77.8
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,WHITE MOCHA FRAPP LARGE,61.0,16546.55,4081.65,12464.9,24.67,75.33
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,WHITE MOCHA FRAPP MEDIUM,264.0,64384.39,17057.41,47326.98,26.49,73.51
Stories Aley,TABLE,BEVERAGES,COLD BAR SECTION,WHITE MOCHA FRAPP SMALL,89.0,17447.45,4637.26,12810.19,26.58,73.42
Stories Aley,TABLE,BEVERAGES,GRAB&GO BEVERAGES,APPLE JUICE,66.0,11099.1,4320.71,6778.39,38.93,61.07
Stories Aley,TABLE,BEVERAGES,GRAB&GO BEVERAGES,LEMON JUICE,178.0,29933.94,13201.49,16732.45,44.1,55.9
Stories Aley,TABLE,BEVERAGES,GRAB&GO BEVERAGES,MAWARDI JUICE,95.0,15975.98,6219.21,9756.77,38.93,61.07
Stories Aley,TABLE,BEVERAGES,GRAB&GO BEVERAGES,ORANGE JUICE,519.0,87279.28,33976.51,53302.77,38.93,61.07
Stories Aley,TABLE,BEVERAGES,GRAB&GO BEVERAGES,POMEGRANATE JUICE,72.0,12108.11,6918.91,5189.2,57.14,42.86
Stories Aley,TABLE,BEVERAGES,GRAB&GO BEVERAGES,RIM SPARKLING WATER-,409.0,29477.47,8611.13,20866.34,29.21,70.79
Stories Aley,TABLE,BEVERAGES,250 ML,SAN BENEDETTO CLEMENTINE 330ML/24,157.0,26402.41,6756.34,19646.07,25.59,74.41
Stories Aley,TABLE,BEVERAGES,250 ML,SAN BENEDETTO GLASS 250ML/24,129.0,17819.82,5259.54,12560.28,29.52,70.48
Stories Aley,TABLE,BEVERAGES,250 ML,SAN BENEDETTO LEMON 330ML/24,154.0,25897.89,6627.23,19270.66,25.59,74.41
Stories Aley,TABLE,BEVERAGES,250 ML,WATER,14553.0,611837.81,66702.47,545135.34,10.9,89.1
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,ADD BOMBAY CHAI TEA BAG,8.0,336.34,173.58,162.76,51.61,48.39
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,ADD EARL GREY LAVENDER BAG,205.0,8618.62,3613.9,5004.72,41.93,58.07
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,ADD ENGLISH BREAKFAST TEA BAG,14.0,588.59,246.8,341.79,41.93,58.07
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,ADD GOLDEN CHAMOMILE HERBAL TEA BAG,10.0,420.42,176.29,244.13,41.93,58.07
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,ADD GREEN TEA BAG,9.0,486.49,158.66,327.83,32.61,67.39
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,ADD LEMONGRASS&ORANGE TEA BAG,17.0,714.72,299.69,415.03,41.93,58.07
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,ADD MEDITERRANEAN CARAMEL TEA BAG,7.0,294.29,123.4,170.89,41.93,58.07
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,ADD SOUTHERN MINT HERBAL TEA BAG,6.0,252.25,108.04,144.21,42.83,57.17
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,ADD SWEET GINGER PEACH BLACK TEA BAG,10.0,420.42,176.29,244.13,41.93,58.07
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,AMERICAN COFFEE BEANS 250G,3.0,1441.44,716.0,725.44,49.67,50.33
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,AMERICANO LARGE,144.0,34594.59,8090.02,26504.57,23.39,76.61
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,AMERICANO MEDIUM,639.0,143081.08,29388.2,113692.88,20.54,79.46
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,AMERICANO SMALL,1210.0,234630.63,42214.31,192416.32,17.99,82.01
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,BLACK COFFEE LARGE,195.0,45021.02,15203.43,29817.59,33.77,66.23
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,BLACK COFFEE MEDIUM,1332.0,267747.75,86052.03,181695.72,32.14,67.86
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,BLACK COFFEE SMALL,3248.5,527225.22,168164.26,359060.96,31.9,68.1
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,BOMBAY CHAI BLACK TEA MEDIUM,54.0,8744.75,2219.75,6525.0,25.38,74.62
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,CAPPUCCINO LARGE,165.0,43603.61,11004.25,32599.36,25.24,74.76
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,CAPPUCCINO MEDIUM,828.0,188972.97,36717.86,152255.11,19.43,80.57
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,CAPPUCCINO SMALL,1153.0,201171.17,36301.29,164869.88,18.04,81.96
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,CARAMEL MACCHIATO LARGE,74.0,21777.77,6027.94,15749.83,27.68,72.32
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,CARAMEL MACHIATO MEDIUM,833.0,220132.14,52386.41,167745.73,23.8,76.2
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,CARAMEL MACHIATO SMALL,698.0,147663.67,30528.0,117135.67,20.67,79.33
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,CLASSIC HOT CHOC LARGE,41.0,12066.07,3381.31,8684.76,28.02,71.98
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,CLASSIC HOT CHOC MEDIUM,488.0,128960.96,31646.26,97314.7,24.54,75.46
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,CLASSIC HOT CHOC SMALL,604.0,135795.79,30164.7,105631.09,22.21,77.79
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,DOUBLE ESPRESSO,1774.0,350666.67,37230.68,313435.99,10.62,89.38
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,DOUBLE ESPRESSO MAC,62.0,11171.17,1717.36,9453.81,15.37,84.63
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,DOUBLE LONGO,186.0,33513.51,5253.09,28260.42,15.67,84.33
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,EARL GREY LAVENDER TEA MEDIUM,266.0,40024.02,9852.16,30171.86,24.62,75.38
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,ENGLISH BREAKFAST TEA MEDIUM,253.0,39519.52,9370.67,30148.85,23.71,76.29
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,ESPRESSO,1390.0,220576.58,16395.99,204180.59,7.43,92.57
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,FLAT WHITE,624.0,119513.52,23080.8,96432.72,19.31,80.69
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,GOLDEN CHAMOMILE HERBAL TEA MEDIUM,156.0,26066.06,5777.96,20288.1,22.17,77.83
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,HOT DOUBLE SHOT LARGE,35.0,11351.35,3295.61,8055.74,29.03,70.97
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,HOT DOUBLE SHOT MEDIUM,287.0,75843.84,21337.41,54506.43,28.13,71.87
Stories Aley,TABLE,BEVERAGES,HOT BAR SECTION,HOT DOUBLE SHOT SMALL,306.0,64816.82,16513.27,48303.55,25.48,74.52
